x_nodes,h_total,u,T_total,T,p_total,p,dp_total,rho_total,rho,c,eta,Lambda,v,Re,Ma
-0.05610093688463817,1127853.7572210098,716571.7854762209,94.777,94.77179677915142,10362930.0,10361443.96760084,0.04462761643167584,25.19847067170417,25.196934326862692,952.9013037329861,5.13537714070358e-06,0.010181396451385544,10.522835011832255,4130457.0310755777,0.011042943241455438
-0.0558495728726836,1127853.7572210098,716571.7859663232,94.777,94.77179677910415,10362929.955372384,10361443.922967233,0.0446276165917186,25.198470578311746,25.19693423346134,952.9013027351389,5.135377133887044e-06,0.01018139645015694,10.522835050838864,4130457.036558214,0.011042943293953824
-0.055598208860729026,1127853.7572210098,716571.786456426,94.777,94.77179677905696,10362929.910744768,10361443.878333645,0.04462761675176139,25.1984704849193,25.196934140059984,952.9013017372929,5.135377127070512e-06,0.01018139644892834,10.522835089845477,4130457.042040848,0.011042943346452198
-0.05534684484877446,1127853.7572210098,716571.7869465289,94.777,94.77179677900976,10362929.866117151,10361443.833700053,0.04462761691180416,25.198470391526875,25.196934046658644,952.9013007394466,5.135377120253978e-06,0.010181396447699737,10.522835128852085,4130457.0475234836,0.011042943398950572
-0.05509548083681989,1127853.7572210098,716571.7874366313,94.777,94.77179677896255,10362929.821489535,10361443.789066456,0.044627617071846974,25.19847029813443,25.196933953257286,952.9012997415994,5.135377113437444e-06,0.01018139644647114,10.5228351678587,4130457.053006119,0.011042943451448963
-0.05484411682486532,1127853.7572210098,716571.7879267342,94.777,94.77179677891536,10362929.77686192,10361443.744432874,0.04462761723188972,25.198470204742012,25.196933859855953,952.9012987437535,5.135377106620911e-06,0.010181396445242538,10.522835206865302,4130457.0584887536,0.011042943503947326
-0.05459275281291075,1127853.7572210098,716571.7884168368,94.777,94.77179677886816,10362929.732234301,10361443.69979929,0.044627617391932516,25.198470111349568,25.1969337664546,952.901297745907,5.135377099804378e-06,0.010181396444013936,10.522835245871917,4130457.063971388,0.011042943556445708
-0.05434138880095618,1127853.7572210098,716571.7889069397,94.777,94.77179677882097,10362929.687606683,10361443.655165702,0.04462761755197529,25.19847001795714,25.19693367305326,952.9012967480602,5.135377092987846e-06,0.010181396442785338,10.522835284878525,4130457.0694540227,0.011042943608944087
-0.054090024789001614,1127853.7572210098,716571.7893970421,94.777,94.77179677877375,10362929.642979065,10361443.6105321,0.04462761771201812,25.198469924564684,25.196933579651887,952.9012957502142,5.135377086171311e-06,0.010181396441556736,10.522835323885147,4130457.074936659,0.011042943661442473
-0.05383866077704704,1127853.7572210098,716571.7898871449,94.777,94.77179677872655,10362929.598351447,10361443.565898506,0.044627617872060925,25.19846983117224,25.19693348625053,952.9012947523681,5.1353770793547784e-06,0.010181396440328136,10.522835362891763,4130457.080419294,0.011042943713940852
-0.05358729676509247,1127853.7572210098,716571.7903772478,94.777,94.77179677867935,10362929.553723829,10361443.521264913,0.0446276180321037,25.198469737779803,25.19693339284918,952.901293754521,5.135377072538243e-06,0.010181396439099532,10.522835401898377,4130457.08590193,0.011042943766439241
-0.0533359327531379,1127853.7572210098,716571.7908673505,94.777,94.77179677863215,10362929.50909621,10361443.47663133,0.04462761819214651,25.19846964438737,25.19693329944783,952.9012927566748,5.135377065721711e-06,0.010181396437870934,10.522835440904988,4130457.0913845636,0.011042943818937619
-0.053084568741183336,1127853.7572210098,716571.7913574532,94.777,94.77179677858496,10362929.464468593,10361443.431997739,0.0446276183521893,25.19846955099493,25.19693320604648,952.9012917588283,5.135377058905178e-06,0.010181396436642332,10.522835479911603,4130457.0968671995,0.011042943871436003
-0.05283320472922876,1127853.7572210098,716571.7918475561,94.777,94.77179677853776,10362929.419840975,10361443.387364142,0.04462761851223209,25.19846945760249,25.19693311264513,952.9012907609815,5.135377052088645e-06,0.010181396435413732,10.522835518918216,4130457.1023498336,0.011042943923934387
-0.05258184071727419,1127853.7572210098,716571.7923376585,94.777,94.77179677849055,10362929.375213357,10361443.342730552,0.04462761867227491,25.19846936421004,25.196933019243772,952.9012897631355,5.135377045272112e-06,0.010181396434185133,10.522835557924832,4130457.107832468,0.011042943976432767
-0.05233047670531962,1127853.7572210098,716571.7928277613,94.777,94.77179677844336,10362929.330585739,10361443.298096953,0.044627618832317736,25.198469270817586,25.196932925842404,952.9012887652887,5.135377038455577e-06,0.01018139643295653,10.522835596931456,4130457.1133151054,0.011042944028931165
-0.05207911269336506,1127853.7572210098,716571.7933178642,94.777,94.77179677839617,10362929.28595812,10361443.253463369,0.04462761899236053,25.19846917742515,25.196932832441053,952.9012877674426,5.135377031639044e-06,0.010181396431727928,10.52283563593807,4130457.1187977395,0.011042944081429544
